order_id,customer_id,customer_name,product_id,product_name,product_category,payment_type,qty,price,datetime,country,city,ecommerce_website_name,payment_txn_id,payment_txn_success,failure_reason
192,175,Trinity,272,Monitor,Electronics,Card,43,8979,2023-09-11 19:22:52,India,Bengaluru,www.ebay.in,87845,Y,
193,194,Mary Jane,243,Paper Clips,Stationery,Card,17,1258,2023-02-25 00:31:40,India,Bengaluru,www.flipkart.com,40471,Y,
194,143,Joe Smith,283,Socks,Clothing,UPI,22,8773,2022-12-22 15:56:18,India,Mumbai,www.ebay.in,21945,N,Timeout
195,125,John Smith,214,Underwear,Clothing,Wallet,-27,9394,2022-06-11 00:10:54,Australia,Brisbane,www.flipkart.com,33327,Y,
196,147,Trinity,291,Bluetooth Earbuds,Electronics,UPI,29,2332,2023-04-12 12:52:21,UK,Oxford,www.tatacliq.com,95573,Y,
197,143,Joe Smith,200,Toaster,Home & Kitchen,Wallet,35,5470,2021-04-24 13:39:17,UK,Oxford,www.flipkart.com,97962,Y,
198,143,Joe Smith,211,USB Flash Drive,Electronics,Internet Banking,8,9575,2023-03-03 19:45:39,Australia,Melbourne,www.tatacliq.com,16566,Y,
199,128,Neo,239,Monitor,Electronics,Wallet,6,396,2021-07-08 06:38:12,Australia,Sydney,www.amazon.com,67678,Y,
200,188,John Smith,260,Smart TV,Electronics,Card,48,9608,2023-01-01 00:00:00,Australia,Brisbane,www.tatacliq.com,48277,Y,
201,186,Neo,224,Microwave,Home & Kitchen,Internet Banking,18,2280,2023-05-05 02:45:41,India,Indore,www.flipkart.com,77753,Y,
202,176,Mary Jane,262,Chopping Board,Home & Kitchen,Wallet,10,3238,2023-01-03 06:41:41,Australia,Brisbane,www.flipkart.com,50421,N,Invalid CVV
203,184,Neo,250,Suits,Clothing,Card,48,8349,2021-01-11 04:18:57,Australia,Melbourne,www.ebay.in,45256,Y,
204,190,Mary Jane,204,Nightwear,Clothing,Wallet,42,7436,2023-09-24 18:28:29,UK,London,www.tatacliq.com,71552,Y,
205,163,Joe Smith,210,Coffee Maker,Home & Kitchen,Internet Banking,42,166,2023-01-05 02:15:13,UK,Oxford,www.flipkart.com,48573,N,Timeout
206,130,John Smith,200,Pencil Sharpener,Stationery,Internet Banking,-34,2344,2021-01-19 15:11:03,Australia,Melbourne,www.ebay.in,51344,Y,
207,161,Joe Smith,291,Sportswear,Clothing,Card,30,9909,2022-03-29 08:03:24,Germany,Hamburg,www.amazon.com,37902,Y,
208,191,John Smith,248,Coffee Maker,Home & Kitchen,UPI,45,7505,2021-07-25 12:12:21,Germany,Berlin,www.flipkart.com,71734,N,Insufficient Funds
209,159,Neo,215,Cookbooks,Books,Wallet,31,873,2022-03-30 12:51:17,UK,Manchester,www.amazon.com,68385,N,Insufficient Funds
210,173,Neo,273,Historical Fiction,Books,Card,25,4371,2022-10-02 22:21:46,Germany,Munich,www.flipkart.com,48623,Y,
211,131,John Smith,250,Shorts,Clothing,UPI,39,4570,2021-03-20 22:27:17,USA,Boston,www.flipkart.com,28499,N,Timeout
212,109,Trinity,246,Biography,Books,Internet Banking,45,7336,2021-11-26 00:29:58,India,Mumbai,www.flipkart.com,32496,Y,
213,183,Neo,233,Non-fiction,Books,Card,48,6903,2023-06-09 00:19:30,Germany,Berlin,www.flipkart.com,62293,Y,
214,148,Neo,213,Hoodies,Clothing,Card,32,8240,2022-04-04 07:03:33,Australia,Brisbane,www.ebay.in,89990,N,Insufficient Funds
215,146,Neo,255,Memoir,Books,UPI,14,8305,2021-10-05 22:15:06,USA,New York,www.flipkart.com,28538,Y,
216,200,Neo,266,Cookware,Home & Kitchen,Card,1,9391,2023-12-09 03:00:20,UK,London,www.ebay.in,28317,Y,
217,143,Joe Smith,294,Classics,Books,Card,4,1411,2022-04-06 04:23:13,USA,Chicago,www.flipkart.com,72587,Y,
218,116,Mary Jane,200,Dish Rack,Home & Kitchen,Internet Banking,31,2038,2021-10-15 13:05:37,USA,New York,www.flipkart.com,22171,Y,
219,187,Mary Jane,272,Mugs,Home & Kitchen,Card,42,9630,2021-06-07 16:28:02,USA,Boston,www.amazon.com,15419,N,Invalid CVV
220,152,Joe Smith,260,Plates,Home & Kitchen,Wallet,12,8304,2023-03-15 22:53:13,Australia,Brisbane,www.tatacliq.com,67302,Y,
221,144,Trinity,291,Stapler,Stationery,Internet Banking,13,5620,2023-12-09 16:46:18,USA,New York,www.flipkart.com,12290,N,Invalid CVV
222,145,John Smith,224,Children's Books,Books,Card,43,939,2021-08-21 08:53:15,UK,Oxford,www.tatacliq.com,78941,N,Timeout
223,123,Trinity,202,Scissors,Stationery,UPI,6,9050,2022-10-07 09:15:51,UK,Manchester,www.flipkart.com,95832,Y,
224,174,Joe Smith,276,VR Headset,Electronics,Internet Banking,9,9119,2021-08-20 08:30:34,Australia,Sydney,www.amazon.com,30999,N,Timeout
225,127,John Smith,204,Smart TV,Electronics,UPI,23,343,2022-12-12 05:26:03,UK,Manchester,www.tatacliq.com,86120,N,Timeout
226,198,Mary Jane,244,Hats,Clothing,Card,40,7253,2023-11-02 23:04:14,Australia,Sydney,www.amazon.com,11980,N,Timeout
227,114,Joe Smith,290,Jackets,Clothing,Wallet,16,4338,2022-03-07 18:49:39,Germany,Munich,www.flipkart.com,10957,Y,
228,136,Neo,259,Mugs,Home & Kitchen,Internet Banking,22,9022,2021-08-04 11:33:50,Australia,Melbourne,www.ebay.in,36649,Y,
229,131,Neo,252,Paper Cutter,Stationery,Card,29,8377,2022-02-20 08:05:25,UK,Manchester,www.ebay.in,94937,N,Insufficient Funds
230,148,John Smith,226,Measuring Cups,Home & Kitchen,Wallet,-6,2279,2021-12-17 09:46:59,USA,Boston,www.ebay.in,88418,N,Timeout
231,144,Trinity,203,Highlighters,Stationery,Internet Banking,31,204,2022-02-26 20:46:27,USA,Chicago,www.amazon.com,71756,Y,
232,197,Trinity,258,Smartwatch,Electronics,UPI,18,932,2021-08-25 06:12:59,UK,Oxford,www.ebay.in,53219,Y,
233,115,Trinity,215,External Hard Drive,Electronics,UPI,18,2139,2022-01-01 20:10:08,UK,Manchester,www.amazon.com,57047,N,Insufficient Funds
234,189,Neo,256,Sticky Notes,Stationery,Internet Banking,9,9674,2023-01-01 00:00:00,USA,New York,www.flipkart.com,95654,N,Timeout
235,101,Trinity,220,Smartphone,Electronics,Internet Banking,39,5951,2021-08-22 13:13:46,USA,Boston,www.ebay.in,47155,N,Timeout
236,172,Neo,274,Bluetooth Speaker,Electronics,UPI,15,3143,2022-02-19 12:40:07,India,Bengaluru,www.amazon.com,46078,Y,
237,114,Joe Smith,298,Blouses,Clothing,Card,50,8051,2021-02-19 17:32:30,UK,Oxford,www.flipkart.com,69485,Y,
238,133,Neo,257,Shorts,Clothing,UPI,38,5184,2021-10-08 01:07:31,India,Bengaluru,www.ebay.in,48162,N,Insufficient Funds
239,117,Joe Smith,274,Air Fryer,Home & Kitchen,Wallet,9,5250,2022-10-14 08:13:37,India,Indore,www.ebay.in,93243,N,Invalid CVV
240,140,Trinity,230,Dish Rack,Home & Kitchen,Card,25,144,2022-05-06 11:43:48,India,Indore,www.ebay.in,90528,Y,
241,118,John Smith,248,Glasses,Home & Kitchen,Wallet,23,4517,2023-03-10 23:31:20,India,Bengaluru,www.amazon.com,27777,N,Insufficient Funds
242,153,Mary Jane,280,Blouses,Clothing,Wallet,9,3819,2022-11-01 08:10:40,Germany,Munich,www.tatacliq.com,80135,N,Invalid CVV
243,112,Joe Smith,207,Food Storage Containers,Home & Kitchen,Card,16,1220,2023-09-02 04:27:16,UK,Manchester,www.ebay.in,38126,Y,
244,118,Neo,249,Graphic Novels,Books,Card,30,3321,2022-09-16 18:58:02,USA,Boston,www.ebay.in,22629,N,Insufficient Funds
245,125,Joe Smith,266,Letter Opener,Stationery,UPI,47,4855,2021-01-26 06:49:57,India,Bengaluru,www.flipkart.com,41012,N,Insufficient Funds
246,184,Mary Jane,269,Children's Books,Books,Card,45,3392,2021-02-24 17:17:37,Australia,Sydney,www.amazon.com,36101,Y,
247,172,John Smith,238,Suits,Clothing,UPI,42,5354,2023-01-01 00:00:00,Australia,Melbourne,www.ebay.in,52354,N,Insufficient Funds
248,101,Neo,232,Home Theater System,Electronics,Internet Banking,15,9243,2021-02-20 16:01:45,Germany,Berlin,www.ebay.in,19882,Y,
249,108,Trinity,249,Paper Cutter,Stationery,Wallet,48,5279,2023-01-01 00:00:00,Germany,Hamburg,www.flipkart.com,47505,Y,
250,153,Neo,241,T-Shirts,Clothing,UPI,26,1263,2022-06-08 08:06:45,Germany,Hamburg,www.flipkart.com,25688,Y,
251,161,Trinity,278,Oven Mitts,Home & Kitchen,Wallet,42,6344,2022-10-28 16:36:43,Germany,Berlin,www.amazon.com,55308,N,Insufficient Funds
252,139,John Smith,201,VR Headset,Electronics,Wallet,1,7703,2022-04-24 18:43:10,USA,New York,www.flipkart.com,17863,Y,
253,196,Mary Jane,233,Mixing Bowls,Home & Kitchen,Internet Banking,48,8170,2022-01-31 13:16:30,USA,New York,www.flipkart.com,62295,N,Insufficient Funds
254,132,Mary Jane,234,Food Storage Containers,Home & Kitchen,Wallet,25,4815,2023-07-19 17:43:40,UK,London,www.amazon.com,47539,Y,
255,141,Neo,235,Sportswear,Clothing,UPI,45,8426,2022-07-26 17:48:31,USA,Boston,www.amazon.com,24192,N,Insufficient Funds
256,134,Neo,229,Shorts,Clothing,UPI,5,7554,2021-03-30 03:45:05,Germany,Berlin,www.flipkart.com,62153,Y,
257,129,Joe Smith,267,Highlighters,Stationery,Wallet,15,357,2021-09-14 10:14:40,India,Bengaluru,www.amazon.com,47757,N,Invalid CVV
258,153,Neo,274,Kitchen Scale,Home & Kitchen,UPI,32,1231,2021-07-21 00:31:10,India,Mumbai,www.ebay.in,70909,Y,
259,145,Joe Smith,285,Bluetooth Earbuds,Electronics,UPI,41,7796,2023-12-29 01:12:37,UK,London,www.amazon.com,57917,N,Invalid CVV
260,184,Mary Jane,224,Ruler,Stationery,Card,19,7030,2023-12-01 10:30:49,Germany,Hamburg,www.amazon.com,33791,Y,
261,133,Joe Smith,288,Ruler,Stationery,Internet Banking,18,4360,2021-01-25 11:03:45,Australia,Sydney,www.flipkart.com,90726,Y,
262,173,Trinity,226,Bluetooth Speaker,Electronics,Card,15,7810,2023-01-09 18:32:00,India,Bengaluru,www.flipkart.com,11725,Y,
263,109,Neo,262,Glue Stick,Stationery,Wallet,14,4958,2022-10-27 04:15:29,USA,Chicago,www.tatacliq.com,96188,N,Timeout
264,179,Mary Jane,262,Whiteboard Markers,Stationery,Internet Banking,17,7977,2021-09-16 18:41:20,Germany,Munich,www.ebay.in,52918,N,Timeout
265,102,Trinity,223,Whiteboard Markers,Stationery,Wallet,9,6537,2021-10-22 03:11:14,Germany,Berlin,www.flipkart.com,46088,Y,
266,192,John Smith,255,VR Headset,Electronics,Wallet,10,9129,2023-03-19 17:50:10,India,Indore,www.flipkart.com,44771,Y,
267,155,Joe Smith,272,Comics,Books,Wallet,15,4974,2023-09-18 16:43:13,UK,Manchester,www.tatacliq.com,87689,Y,
268,143,John Smith,261,Pencil Sharpener,Stationery,Internet Banking,21,607,2021-12-06 16:18:53,India,Mumbai,www.tatacliq.com,44902,N,Timeout
269,103,Neo,215,VR Headset,Electronics,Internet Banking,29,3869,2023-09-07 13:57:15,India,Bengaluru,www.tatacliq.com,50861,N,Timeout
270,177,Joe Smith,292,Hats,Clothing,UPI,18,9270,2021-03-19 13:56:48,UK,Manchester,www.flipkart.com,40932,N,Timeout
271,112,John Smith,264,Self-Help,Books,Internet Banking,9,4654,2023-01-03 11:37:20,Australia,Sydney,www.ebay.in,25872,Y,
272,136,John Smith,239,Paper Clips,Stationery,Internet Banking,2,2366,2023-07-20 20:07:42,Australia,Melbourne,www.flipkart.com,61026,N,Insufficient Funds
273,180,Joe Smith,219,Nightwear,Clothing,Internet Banking,4,6229,2021-03-14 06:40:02,USA,Boston,www.ebay.in,38802,Y,
274,113,Neo,222,Bluetooth Speaker,Electronics,UPI,26,2814,2023-03-17 03:17:18,Australia,Sydney,www.ebay.in,65014,N,Invalid CVV
275,132,Trinity,296,Horror,Books,Internet Banking,26,7104,2022-07-19 06:12:50,UK,Oxford,www.flipkart.com,85921,Y,
276,134,Neo,206,Cookbooks,Books,Card,41,5835,2023-01-01 00:00:00,Australia,Brisbane,www.flipkart.com,68918,Y,
277,175,John Smith,234,Blender,Home & Kitchen,Internet Banking,30,842,2021-02-12 01:12:16,UK,Oxford,www.flipkart.com,51735,N,Invalid CVV
278,119,John Smith,284,Jeans,Clothing,Wallet,17,8598,2023-01-01 00:00:00,Australia,Brisbane,www.flipkart.com,21675,Y,
279,121,Joe Smith,257,Poetry,Books,UPI,16,8812,2023-10-19 17:29:36,Germany,Munich,www.amazon.com,35335,Y,
280,109,Joe Smith,241,Sticky Notes,Stationery,UPI,39,8019,2021-09-17 11:15:52,India,Bengaluru,www.flipkart.com,67590,Y,
281,108,Neo,296,Drone,Electronics,Wallet,39,3764,2022-06-15 20:46:04,Germany,Hamburg,www.amazon.com,91030,Y,
282,196,Joe Smith,223,Paper Clips,Stationery,Card,27,9091,2022-09-30 04:39:56,India,Bengaluru,www.tatacliq.com,49391,Y,
283,113,Trinity,272,Wireless Router,Electronics,UPI,41,2602,2022-12-09 05:55:58,USA,New York,www.ebay.in,32083,Y,
284,121,Trinity,296,Nightwear,Clothing,Internet Banking,41,4078,2022-04-24 23:32:33,Germany,Hamburg,www.ebay.in,68292,N,Timeout
285,111,Mary Jane,219,Pencil Sharpener,Stationery,UPI,15,9363,2021-03-18 16:41:47,UK,Oxford,www.tatacliq.com,10273,N,Insufficient Funds
286,141,Mary Jane,233,Blouses,Clothing,Card,45,9290,2021-04-18 09:43:12,Australia,Melbourne,www.flipkart.com,48123,N,Timeout
287,151,John Smith,240,Shorts,Clothing,Wallet,48,2910,2021-05-24 09:38:09,Australia,Brisbane,www.ebay.in,34367,N,Insufficient Funds
288,185,Neo,287,Ruler,Stationery,Wallet,2,3543,2021-09-06 10:13:30,India,Indore,www.tatacliq.com,87132,Y,
289,167,Mary Jane,247,Chopping Board,Home & Kitchen,Card,33,9985,2022-05-26 09:42:45,Germany,Munich,www.ebay.in,93395,N,Timeout
290,103,Neo,231,Blender,Home & Kitchen,Internet Banking,28,7345,2023-11-25 19:51:42,USA,New York,www.ebay.in,54098,Y,
291,130,Trinity,221,External Hard Drive,Electronics,UPI,18,8396,2022-03-25 22:13:26,UK,Manchester,www.flipkart.com,90520,N,Timeout
292,109,Mary Jane,233,Calculator,Stationery,Internet Banking,29,6883,2023-04-01 11:23:25,Germany,Munich,www.amazon.com,28921,Y,
293,140,Trinity,298,Eraser,Stationery,UPI,3,2312,2023-01-01 00:00:00,Australia,Melbourne,www.ebay.in,37210,Y,
294,145,Mary Jane,278,Smartwatch,Electronics,Internet Banking,19,214,2022-02-20 22:43:15,UK,Oxford,www.ebay.in,32192,Y,
295,161,Mary Jane,265,Nightwear,Clothing,Wallet,37,5656,2022-09-12 05:35:14,Australia,Brisbane,www.amazon.com,97620,Y,
296,185,Joe Smith,212,Eraser,Stationery,UPI,34,2944,2022-02-15 11:39:11,USA,Boston,www.amazon.com,73445,N,Insufficient Funds
297,192,John Smith,260,Food Storage Containers,Home & Kitchen,Card,17,1572,2023-10-04 16:01:43,Germany,Hamburg,www.flipkart.com,18738,Y,
298,156,Trinity,216,Eraser,Stationery,UPI,40,5987,2023-05-22 22:27:10,Germany,Munich,www.ebay.in,25104,N,Insufficient Funds
299,168,Trinity,242,Shoes,Clothing,Internet Banking,9,7887,2023-02-12 23:28:41,Germany,Hamburg,www.amazon.com,33550,N,Timeout
300,117,Neo,300,Cookbooks,Books,Card,14,7741,2023-11-30 17:21:27,Germany,Munich,www.ebay.in,89765,Y,
301,159,Joe Smith,296,Bluetooth Speaker,Electronics,UPI,12,948,2022-02-20 06:15:48,USA,Boston,www.ebay.in,53153,Y,
302,197,Trinity,281,Paper Cutter,Stationery,UPI,46,3899,2023-07-24 23:27:14,Australia,Melbourne,www.tatacliq.com,73245,Y,
303,165,Joe Smith,206,Fantasy,Books,UPI,37,5612,2023-12-19 04:52:30,Germany,Munich,www.amazon.com,46594,Y,
304,173,Mary Jane,279,Smartwatch,Electronics,Wallet,17,765,2021-10-16 14:33:45,Australia,Melbourne,www.tatacliq.com,65881,N,Timeout
305,157,Trinity,299,Scarves,Clothing,UPI,27,4294,2023-09-21 23:34:05,UK,Oxford,www.ebay.in,73703,N,Insufficient Funds
306,160,Trinity,277,Wireless Router,Electronics,Wallet,13,8580,2023-10-09 09:31:30,UK,London,www.ebay.in,64071,N,Insufficient Funds
307,160,Trinity,206,Monitor,Electronics,UPI,38,9361,2022-06-08 17:12:42,Australia,Brisbane,www.amazon.com,48808,Y,
308,136,Joe Smith,298,T-Shirts,Clothing,UPI,43,8750,2022-12-14 17:56:44,India,Indore,www.tatacliq.com,28925,N,Timeout
309,136,John Smith,226,Classics,Books,Wallet,31,4428,2022-05-20 12:21:42,UK,Oxford,www.ebay.in,71990,Y,
310,143,Trinity,230,Projector,Electronics,UPI,41,6464,2021-12-07 18:41:25,India,Mumbai,www.tatacliq.com,50054,N,Insufficient Funds
311,150,John Smith,291,Non-fiction,Books,Internet Banking,22,6289,2022-05-22 12:04:59,Germany,Munich,www.ebay.in,53718,Y,
312,119,Mary Jane,288,Binder,Stationery,Card,34,276,2022-12-25 12:56:19,Australia,Melbourne,www.tatacliq.com,46652,Y,
313,136,Trinity,279,Projector,Electronics,Wallet,24,7987,2021-10-13 06:46:21,UK,Oxford,www.flipkart.com,25088,Y,
314,128,Trinity,289,Laptop,Electronics,Card,40,9260,2022-01-25 15:16:32,India,Bengaluru,www.tatacliq.com,64153,N,Insufficient Funds
315,185,Trinity,217,Graphic Novels,Books,Wallet,24,3047,2022-09-18 13:19:14,USA,Boston,www.amazon.com,42835,N,Timeout
316,173,Mary Jane,235,Smartphone,Electronics,Wallet,30,4383,2022-09-27 15:48:23,India,Mumbai,www.flipkart.com,49086,N,Timeout
317,108,John Smith,285,Laptop,Electronics,Card,10,9412,2023-02-18 07:28:28,UK,London,www.flipkart.com,18838,Y,
318,190,Neo,279,Swimwear,Clothing,Card,17,7916,2022-03-01 06:53:19,USA,Boston,www.ebay.in,92315,N,Insufficient Funds
319,165,Mary Jane,264,Hoodies,Clothing,Internet Banking,11,636,2021-02-15 13:11:13,UK,Oxford,www.ebay.in,28343,Y,
320,196,Joe Smith,259,Horror,Books,Internet Banking,39,4047,2023-03-20 16:36:26,UK,Manchester,www.flipkart.com,19326,N,Invalid CVV
321,145,John Smith,224,Paper Cutter,Stationery,UPI,48,2509,2021-05-20 22:40:31,Australia,Brisbane,www.flipkart.com,47480,N,Timeout
322,199,Joe Smith,208,Suits,Clothing,Wallet,8,7988,2022-09-12 15:19:37,India,Mumbai,www.ebay.in,27941,Y,
323,129,Mary Jane,221,Science Fiction,Books,UPI,41,7101,2022-04-10 01:01:08,USA,New York,www.flipkart.com,16170,N,Timeout
324,177,Mary Jane,228,Glue Stick,Stationery,UPI,21,6857,2021-06-25 14:54:39,India,Indore,www.flipkart.com,77097,N,Timeout
325,176,Trinity,268,Projector,Electronics,Wallet,23,2182,2022-08-21 14:39:20,USA,New York,www.ebay.in,54239,N,Insufficient Funds
326,171,John Smith,254,Cookbooks,Books,Internet Banking,14,7135,2023-02-08 03:10:28,USA,New York,www.ebay.in,39252,Y,
327,171,Mary Jane,277,Cutlery,Home & Kitchen,Invalid,21,2388,2022-02-28 07:07:33,India,Indore,www.flipkart.com,29858,Y,
328,172,Joe Smith,236,Underwear,Clothing,Internet Banking,14,1968,2021-11-27 00:35:29,UK,Manchester,www.tatacliq.com,24677,Y,
329,159,Joe Smith,261,Glue Stick,Stationery,Card,10,7796,2021-08-29 11:41:00,Germany,Berlin,www.amazon.com,96135,N,Timeout
330,123,John Smith,272,Chopping Board,Home & Kitchen,Card,41,8352,2023-11-14 16:36:55,Australia,Sydney,www.flipkart.com,90085,N,Invalid CVV
331,126,Mary Jane,202,Measuring Cups,Home & Kitchen,UPI,2,2721,2023-06-14 10:29:03,India,Indore,www.ebay.in,34271,N,Timeout
332,144,Mary Jane,237,Graphic Novels,Books,Internet Banking,6,9849,2022-09-05 18:11:30,UK,Oxford,www.amazon.com,32528,N,Timeout
333,169,Neo,240,Coats,Clothing,Card,49,7898,2023-07-27 16:34:45,UK,Oxford,www.flipkart.com,70150,Y,
334,187,Neo,264,Smartphone,Electronics,Internet Banking,49,4562,2022-03-25 17:37:30,Australia,Brisbane,www.tatacliq.com,72504,N,Insufficient Funds
335,133,Neo,230,Skirts,Clothing,Internet Banking,33,9172,2023-01-01 00:00:00,UK,London,www.amazon.com,79087,N,Timeout
336,104,John Smith,242,Comics,Books,Wallet,25,486,2023-11-08 18:27:44,USA,Chicago,www.amazon.com,19123,N,Insufficient Funds
337,120,Mary Jane,227,Travel Books,Books,Card,17,3043,2021-05-04 06:19:41,UK,Oxford,www.flipkart.com,18093,N,Timeout
338,122,Mary Jane,201,Pants,Clothing,Internet Banking,-39,6615,2022-10-04 16:22:19,UK,Manchester,www.amazon.com,25540,Y,
339,183,Trinity,257,Dish Rack,Home & Kitchen,Internet Banking,6,9002,2023-01-13 16:41:22,USA,Chicago,www.tatacliq.com,15507,Y,
340,103,John Smith,228,Gaming Console,Electronics,UPI,45,3371,2023-09-23 14:21:53,India,Mumbai,www.ebay.in,51763,N,Insufficient Funds
341,172,Neo,252,Glasses,Home & Kitchen,UPI,29,884,2022-02-11 00:10:35,India,Mumbai,www.flipkart.com,62304,Y,
342,113,Neo,300,Underwear,Clothing,Internet Banking,1,4799,2022-09-29 18:47:09,USA,Boston,www.ebay.in,86083,N,Timeout
343,152,John Smith,262,File Folder,Stationery,UPI,2,5805,2021-07-18 13:26:01,Australia,Brisbane,www.tatacliq.com,81298,N,Timeout
344,172,Neo,213,Microwave,Home & Kitchen,Card,41,1197,2021-10-19 23:35:28,USA,New York,www.tatacliq.com,82257,N,Insufficient Funds
345,176,Neo,210,Children's Books,Books,Wallet,49,3827,2023-05-02 05:11:37,Germany,Munich,www.ebay.in,41873,Y,
346,193,John Smith,216,Children's Books,Books,Card,7,2859,2021-11-16 11:07:51,Australia,Sydney,www.flipkart.com,46575,Y,
347,170,Mary Jane,284,Scarves,Clothing,Wallet,28,8218,2023-03-12 10:49:35,UK,Manchester,www.ebay.in,91167,N,Invalid CVV
348,162,,284,Paper Cutter,Stationery,Card,1,2642,2021-03-13 08:53:50,India,Indore,www.ebay.in,61631,Y,
349,104,Joe Smith,261,Glue Stick,Stationery,Wallet,6,8318,2022-02-22 04:36:24,Australia,Brisbane,www.amazon.com,62940,Y,
350,113,Neo,221,Microwave,Home & Kitchen,Wallet,4,6618,2022-09-20 09:23:36,USA,Boston,www.tatacliq.com,51236,Y,
351,119,Neo,256,Air Fryer,Home & Kitchen,Internet Banking,25,800,2021-03-30 05:13:28,Australia,Sydney,www.tatacliq.com,49220,N,Invalid CVV
352,179,Joe Smith,279,Dish Rack,Home & Kitchen,Card,12,8914,2022-05-15 02:15:18,India,Mumbai,www.flipkart.com,23513,N,Timeout
353,109,John Smith,216,Thrillers,Books,Card,47,4488,2022-08-04 13:51:52,India,Indore,www.tatacliq.com,22609,N,Insufficient Funds
354,108,Neo,284,Laptop,Electronics,Wallet,15,569,2022-01-02 07:36:14,UK,Manchester,www.ebay.in,42035,N,Insufficient Funds
355,182,Mary Jane,291,Science Fiction,Books,UPI,30,2415,2023-01-01 00:00:00,UK,London,www.amazon.com,60597,Y,
356,149,Trinity,227,Pens,Stationery,Internet Banking,17,4052,2021-10-06 12:11:04,India,Indore,www.amazon.com,17734,Y,
357,157,Trinity,275,Bluetooth Earbuds,Electronics,Card,13,415,2023-10-07 06:56:47,Australia,Melbourne,www.flipkart.com,98454,Y,
358,161,John Smith,273,Home Theater System,Electronics,UPI,21,8589,2021-05-19 11:53:27,USA,Chicago,www.tatacliq.com,93013,N,Insufficient Funds
359,102,Neo,279,Air Fryer,Home & Kitchen,Internet Banking,38,5156,2022-06-06 04:22:07,USA,Boston,www.ebay.in,18459,N,Invalid CVV
360,141,Neo,207,Jackets,Clothing,UPI,2,5249,2023-01-13 23:44:18,India,Bengaluru,www.flipkart.com,89657,N,Invalid CVV
361,146,Neo,275,Shoes,Clothing,Internet Banking,25,9728,2022-08-23 19:06:58,Germany,Hamburg,www.ebay.in,39320,Y,
362,172,John Smith,214,Cookbooks,Books,Internet Banking,37,3878,2021-10-31 21:47:22,UK,Oxford,www.ebay.in,97083,N,Invalid CVV
363,130,John Smith,273,Children's Books,Books,UPI,11,7378,2022-07-03 04:30:32,India,Mumbai,www.tatacliq.com,84497,Y,
364,167,Trinity,298,Cookware,Home & Kitchen,Card,25,1896,2021-06-09 13:42:34,India,Indore,www.amazon.com,54608,Y,
365,177,Joe Smith,267,Coffee Maker,Home & Kitchen,Wallet,40,9798,2023-06-21 00:35:10,Germany,Berlin,www.amazon.com,68035,Y,
366,165,Neo,205,Mixing Bowls,Home & Kitchen,Wallet,16,4351,2021-01-18 01:00:57,USA,New York,www.ebay.in,69150,N,Invalid CVV
367,175,Trinity,288,Coats,Clothing,Card,3,39,2022-10-02 03:22:10,India,Mumbai,www.amazon.com,89810,N,Timeout
